,unique_id,district,site,chickens,cows,pigs,bikes,goats,sheep,ducks,pesticide,yield_kg_pa,plot_acres,can_kg,dap_kg,urea_kg,weed,seed_kg,hybrid,seed_kg_pa,seed_kg_ph,yield_kg_ph,country,year,season,crop,can_kg_pa,can_kg_ph,dap_kg_pa,dap_kg_ph,urea_kg_pa,urea_kg_ph,hh_num,basal_method,lime_kg,field_latitude,field_longitude,chicks,oxen,seed_type,plot_hectares,FAW,termites,striga,electricity,rabbits,flood,comp_source_manure,stemborer,mlnd,cutworms,msv,gls,distance_min,slope_angle_num,slope,seed_depth_num,guinea_fowl,hh_num_under18,distance_meter,fertility,drought,compost,comp_method,comp_quality,prev_season_lime_kg,hybridseed_kg_pa,aphids,localseed_kg_pa,lime_kg_pa,lime_kg_ph,localseed_kg_ph,hybridseed_kg_ph,comp_kg_pa,comp_wb_pa,prev_season_yield,hh_num_under5,npk_kg,lime_method,prev_season_npk_kg,prev_season_dap_kg,prev_season_can_kg,prev_season_urea_kg,chicken_binary,goats_binary,cows_binary,radio_binary,bikes_binary,npk_kg_pa,pest_disease,comp_source,localseed_kg,npk_kg_ph,dap_method,urea_method,heavy_rain,comp_kg_ph,npk_method,hail,plants_sqm_spacing,planting_method,anthracnose,blight,row_spacing,plant_spacing,slope_angle_des,seed_depth_est,harvest_date,plant_date,hybridseed_kg,stalk_rot,kelnel_rot,sitename,site_longitude,site_latitude
29931,041379ca,Nyaruguru,Nyagisozi A,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,874.12177,0.118621625006199,,,,2.0,,0.0,,,2159.9985,Rwanda,2016,a season,maize,,,101.1715,249.99983,67.339752,166.39989,,,,-2.75239411350388,29.6146310222954,,,nsp,0.0480045415461063,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,381.07928,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,broadcast,,941.66595,,,,,,,80.0,37.5,,,2016-03-10,2015-10-12,,,,,29.61980767,-2.752355594
29935,d2a3ea2f,Mugonero,Musaraba,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,1019.8088,0.111207768321037,,,,2.0,,1.0,,,2519.9985,Rwanda,2016,a season,maize,,,0.0,0.0,0.0,0.0,,,,-2.29325619467847,29.4040689151817,,,nsp,0.0450042560696602,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,average,,0.0,,,,,,0.0,2697.9063,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,,6666.6611,,,,,,,70.0,40.0,,,2016-03-19,2015-09-10,,,,,29.4204887,-2.283983901
29941,276bcff1,Mugonero,Kibingo,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,680.80652,0.158162161707878,,,,2.0,,1.0,,,1682.307,Rwanda,2016,a season,maize,,,35.61237,87.999947,29.137394,71.999954,,,,-2.18121560949652,29.2623509935727,,,nsp,0.0640060529112816,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,average,,0.0,,,,,,0.0,2055.0461,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,broadcast,,5078.1216,,,,,,,,,,,2016-02-05,2015-10-20,,,,,29.26325607,-2.187134272
29950,dd2cb761,Rutsiro,Bumba,5.0,1.0,0.0,0.0,2.0,0.0,,0.0,1456.8696,0.148277014493942,,,,2.0,,0.0,,,3599.9978,Rwanda,2016,a season,maize,,,0.0,0.0,0.0,0.0,,,,-1.98139817868439,29.3799675454002,,,nsp,0.0600056722760201,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,average,,0.0,,,,,,0.0,4046.8601,,,,,,,,,,,,,,,0.0,1.0,,,0.0,,,,9999.9941,,,,,,,50.0,50.0,,,2016-02-15,2015-11-01,,,,,29.39542821,-1.982422554
29969,35fa6f68,Gatsibo,Kabeza,2.0,2.0,0.0,1.0,2.0,0.0,,0.0,2920.2144,0.0741385072469711,,,,2.0,,0.0,,,7215.9956,Rwanda,2016,a season,maize,,,0.0,0.0,0.0,0.0,,,,-1.59691673725633,30.3585213023,,,nsp,0.03000283613801,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,0.0,,,,,,,80.0,60.0,,,2016-01-13,2015-09-15,,,,,30.35578009,-1.594008309
29975,e233f177,Rutsiro,busuku,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,790.87219,0.197702690958977,,,,1.0,,1.0,,,1954.2848,Rwanda,2016,a season,maize,,,0.0,0.0,0.0,0.0,,,,-1.74433451101292,29.3781229011531,,,nsp,0.0800075605511665,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,0.0,,,,,,,70.0,40.0,,,2016-03-11,2015-09-10,,,,,29.4095106,-1.751044538
29977,5b333d9d,Rubengera,gitovu a,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,1740.1498,0.0494256727397442,,,,2.0,,0.0,,,4299.9971,Rwanda,2016,a season,maize,,,0.0,0.0,0.0,0.0,,,,-2.06472225487232,29.5016415975988,,,nsp,0.0200018901377916,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,6070.29,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,14999.99,,,,,,,60.0,60.0,,,2016-02-20,2015-10-20,,,,,29.51775817,-2.077320361
29989,3ceb4c01,Nyamasheke,BuvungiraB,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1274.7609,0.197702690958977,,,,1.0,,0.0,,,3149.9978,Rwanda,2016,a season,maize,,,0.0,0.0,0.0,0.0,,,,-2.40928865864182,29.0906666546703,,,nsp,0.0800075605511665,,,,1.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,3541.0024,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,8749.9941,,,,,,,,,,,2016-01-25,2015-09-02,,,,,29.10786367,-2.455110287
30003,3043d7a8,Rubengera,MUBUGA  R,0.0,1.0,0.0,0.0,1.0,1.0,,1.0,849.84058,0.123564183712006,,,,2.0,,1.0,,,2099.9985,Rwanda,2016,a season,maize,,,0.0,0.0,161.8744,399.99976,,,,-2.1024549649751,29.4975262769442,,,sc_637,0.0500047281384468,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,average,,0.0,,,,,,0.0,809.37201,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,broadcast,,1999.9987,,,,,,,70.0,60.0,,,2016-03-17,2015-09-20,,,,,29.50708188,-2.093928153
30007,9778e43f,Gatsibo,Kabeza,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,2136.7419,0.197702690958977,,,,2.0,,0.0,,,5279.9961,Rwanda,2016,a season,maize,,,50.585751,124.99992,2.4281158,5.9999957,,,,-1.56791120766836,30.3513259629232,,,nsp,0.0800075605511665,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,,0.0,,,,,,,150.0,100.0,,,2016-01-27,2015-09-15,,,,,30.35578009,-1.594008309
30022,b62b408a,Rutsiro,Kabujenje b,3.0,0.0,0.0,0.0,0.0,0.0,,1.0,1675.4001,0.123564183712006,,,,2.0,,1.0,,,4139.9976,Rwanda,2016,a season,maize,,,0.0,0.0,0.0,0.0,,,,-1.77741404818803,29.3178379189859,,,nsp,0.0500047281384468,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,2428.116,,,,,,,,,,,,,,,0.0,1.0,,,0.0,,broadcast,,5999.9961,,,,,,,40.0,40.0,,,2016-02-29,2015-09-20,,,,,29.3173918,-1.762952001
30023,14158020,Rutsiro,Terimbere,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1566.1349,0.111207768321037,,,,2.0,,0.0,,,3869.9976,Rwanda,2016,a season,maize,,,0.0,0.0,0.0,0.0,,,,-1.74875448684708,29.3402636217026,,,nsp,0.0450042560696602,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,1798.6042,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,4444.4409,,,,,,,40.0,40.0,,,2016-02-26,2015-09-15,,,,,29.33884802,-1.755245308
30029,7d4a9f4b,Gatsibo,Kabeza,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,2635.3154,0.197702690958977,,,,2.0,,0.0,,,6511.9961,Rwanda,2016,a season,maize,,,40.468601,99.999939,10.11715,24.999985,,,,-1.58649035668051,30.3541273999147,,,nsp,0.0800075605511665,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,broadcast,,0.0,,,,,,,100.0,80.0,,,2016-02-05,2015-09-20,,,,,30.35578009,-1.594008309
30031,dc527b56,Rutsiro,Bumba,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,983.38696,0.259484797716141,,,,2.0,,0.0,,,2429.9983,Rwanda,2016,a season,maize,,,0.0,0.0,0.0,0.0,,,,-1.98149311861238,29.3835872912363,,,other,0.105009935796261,,,,1.0,,,,,,,,,,,,,,,,,,1.0,hole,average,,0.0,,,,,,0.0,3083.3223,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,7619.0435,,,,,,,50.0,50.0,,,2016-02-17,2015-10-15,,,,,29.39542821,-1.982422554
30032,62fa562c,Karongi,Bigugu,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1395.5277,0.0370692536234856,,,,2.0,,0.0,,,3448.4187,Rwanda,2016,a season,maize,,,0.0,0.0,0.0,0.0,,,,-2.19240796907992,29.3696866748119,,,other,0.015001418069005,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,average,,0.0,,,,,,0.0,1348.9531,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,broadcast,,3333.3306,,,,,,,60.0,40.0,,,2016-03-10,2015-09-10,,,,,29.36660463,-2.19184109
30041,e7edf4bd,Gisagara,Muganza,0.0,2.0,1.0,1.0,0.0,0.0,,1.0,1728.0093,0.0988513454794884,,,,2.0,,1.0,,,4269.9976,Rwanda,2016,a season,maize,,,40.468601,99.999939,40.468601,99.999939,,,,-2.63211006361981,29.8454077530262,,,nsp,0.0400037802755833,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,1618.744,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,,3999.9973,,,,,,,85.0,40.0,,,2016-02-29,2015-09-26,,,,,29.87139335,-2.628193458
30045,08c38fd2,Mugonero,Munanira,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,1602.5565,0.12974239885807,,,,2.0,,1.0,,,3959.9973,Rwanda,2016,a season,maize,,,38.526108,95.199936,30.756136,75.999947,,,,-2.13039900099514,29.2647805905297,,,nsp,0.0525049678981304,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,1348.9531,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,broadcast,,3333.3306,,,,,,,75.0,40.0,,,2016-02-19,2015-09-30,,,,,29.2642612,-2.130149327
30058,88062905,Rutsiro,Twabugezi,0.0,1.0,3.0,0.0,3.0,0.0,,0.0,0.0,0.123564183712006,,,,1.0,,1.0,,,0.0,Rwanda,2016,a season,maize,,,0.0,0.0,0.0,0.0,,,,-1.91121095270745,29.3972743795558,,,nsp,0.0500047281384468,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,485.6232,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,1199.9993,,,,,,,60.0,40.0,,,2016-02-25,2015-09-22,,,,,29.40466305,-1.904936165
30060,bb2d4b8a,Karongi,Nyarusanga,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,837.70007,0.0494256727397442,,,,2.0,,0.0,,,2069.9988,Rwanda,2016,a season,maize,,,0.0,0.0,0.0,0.0,,,,-2.14405564548658,29.3626114607566,,,nsp,0.0200018901377916,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,average,,0.0,,,,,,0.0,1011.715,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,2499.9985,,,,,,,,,,,2016-02-02,2015-09-12,,,,,29.36152029,-2.134196262
30067,112720,Gatsibo,Kabeza,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1582.9333,0.617820918560028,,,,2.0,,0.0,,,3911.5076,Rwanda,2016,a season,maize,,,9.7124634,23.999983,11.331208,27.999983,,,,-1.59226318619331,30.3525601827188,,,nsp,0.250023633241653,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,average,,0.0,,,,,,0.0,3237.488,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,,7999.9946,,,,,,,80.0,60.0,,,2016-01-21,2015-09-12,,,,,30.35578009,-1.594008309
30076,1263d779,Karongi,Kavumu  A,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,619.16962,0.0741385072469711,,,,2.0,,1.0,,,1529.999,Rwanda,2016,a season,maize,,,0.0,0.0,0.0,0.0,,,,-2.05675898000459,29.4005461827204,,,nsp,0.03000283613801,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,average,,0.0,,,,,,0.0,269.79068,,,,,,,,,,,,,,,0.0,1.0,,,0.0,,,,666.66626,,,,,,,60.0,40.0,,,2016-03-17,2016-09-28,,,,,29.3946513,-2.221475957
30079,2db83a88,Rutsiro,Bumba,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1256.55,0.160633444786072,,,,1.0,,1.0,,,3104.998,Rwanda,2016,a season,maize,,,0.0,0.0,0.0,0.0,,,,-1.99670141761813,29.366793373158,,,nsp,0.0650061517953873,,,,1.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,0.0,,,,,,,,,,,2016-02-10,2015-10-25,,,,,29.39542821,-1.982422554
30080,bd8d5ab3,Kibogora,Kabuga A,1.0,1.0,2.0,0.0,0.0,1.0,,0.0,835.27185,0.0247128363698721,,,,2.0,,0.0,,,2063.9985,Rwanda,2016,a season,maize,,,42.154804,104.16663,42.154804,104.16663,,,,-2.31040432068237,29.2181489154147,,,nsp,0.0100009450688958,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,1618.744,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,,3999.9973,,,,,,,,,,,2016-02-24,2015-10-10,,,,,29.22309731,-2.330657227
30085,4bd967d6,Rutsiro,Ruhingo,0.0,2.0,0.0,0.0,5.0,0.0,,0.0,2112.4609,0.210059106349945,,,,2.0,,1.0,,,5219.9966,Rwanda,2016,a season,maize,,,0.0,0.0,0.0,0.0,,,,-2.00983497196147,29.3496402897708,,,nsp,0.0850080326199532,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,average,,0.0,,,,,,0.0,4761.0137,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,,,11764.703,,,,,,,60.0,60.0,,,2016-02-09,2015-10-16,,,,,29.35324059,-1.997504125
30093,ca79f91d,Karongi,Rubazo,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,910.54352,0.0247128363698721,,,,2.0,,1.0,,,2249.9985,Rwanda,2016,a season,maize,,,0.0,0.0,0.0,0.0,,,,-2.15325521902638,29.3695118869159,,,nsp,0.0100009450688958,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,average,,0.0,,,,,,0.0,809.37201,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,1999.9987,,,,,,,,,,,2016-02-24,2015-09-15,,,,,29.36116753,-2.150180506
30118,3c700327,Nyanza,Gahombo,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1214.058,0.0988513454794884,,,,1.0,,0.0,,,2999.998,Rwanda,2016,a season,maize,,,0.0,0.0,0.0,0.0,,,,-2.28660698794484,29.8373959689169,,,nsp,0.0400037802755833,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,2023.4301,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,4999.9971,,,,,,,80.0,50.0,,,2016-02-19,2015-10-20,,,,,29.82740379,-2.28574359
30128,e1b82743,Rusizi,MikoB,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,600.95874,0.0247128363698721,,,,2.0,,1.0,,,1484.9991,Rwanda,2016,a season,maize,,,242.8116,599.99963,161.8744,399.99976,,,,-2.51748917043384,29.0253489486277,,,nsp,0.0100009450688958,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,3642.1741,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,,8999.9941,,,,,,,70.0,55.0,,,2016-02-25,2015-09-28,,,,,29.01383305,-2.5123274
30129,42f4adad,Rutsiro,Rurara,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,728.43481,0.0494256727397442,,,,2.0,,1.0,,,1799.9989,Rwanda,2016,a season,maize,,,0.0,0.0,0.0,0.0,,,,-1.88547747859866,29.3511706050997,,,nsp,0.0200018901377916,,,,1.0,,,,,,,,,,,,,,,,,,1.0,hole,average,,0.0,,,,,,0.0,1618.744,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,3999.9973,,,,,,,80.0,50.0,,,2016-03-15,2015-10-04,,,,,29.3479272,-1.862106142
30135,bab76bbc,Rutsiro,NkiraB,0.0,1.0,0.0,0.0,0.0,2.0,,0.0,2913.7393,0.0741385072469711,,,,1.0,,1.0,,,7199.9956,Rwanda,2016,a season,maize,,,0.0,0.0,0.0,0.0,,,,-1.89895880691422,29.3025315875336,,,nsp,0.03000283613801,,,,1.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,3372.3838,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,broadcast,,8333.3291,,,,,,,90.0,60.0,,,2016-01-18,2016-01-18,,,,,29.31336412,-1.905528119
30136,05a21415,Mugonero,MUREHE,6.0,2.0,2.0,0.0,3.0,0.0,,1.0,946.96521,0.170271441340446,,,,2.0,,1.0,,,2339.9983,Rwanda,2016,a season,maize,,,74.462227,183.99989,48.562321,119.99992,,,,-2.23855383997072,29.3897600506343,,,nsp,0.0689065158367157,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,2643.0872,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,,6531.2007,,,,,,,70.0,40.0,,,2016-02-15,2015-10-22,,,,,29.377697,-2.235322914
30137,f5c70185,Karongi,Nyarusanga,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,2233.0684,0.0370692536234856,,,,3.0,,1.0,,,5518.0234,Rwanda,2016,a season,maize,,,0.0,0.0,0.0,0.0,,,,-2.14441137144944,29.3642435392845,,,nsp,0.015001418069005,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,809.37201,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,,,1999.9987,,,,,,,,,,,2016-02-26,2015-09-07,,,,,29.36152029,-2.134196262
30152,2c036f72,Nyanza,Mpanga,0.0,1.0,0.0,1.0,0.0,0.0,,1.0,2387.6475,0.0741385072469711,,,,1.0,,1.0,,,5899.9961,Rwanda,2016,a season,maize,,,80.937202,199.99988,0.0,0.0,,,,-2.28809026351169,29.7347280761083,,,nsp,0.03000283613801,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,,,0.0,,,,,,,75.0,30.0,,,2016-03-06,2015-10-15,,,,,29.73229581,-2.306242803
30162,5d4252ad,Karongi,kayenzi B,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,4042.8132,0.0864949300885201,,,,2.0,,1.0,,,9989.9932,Rwanda,2016,a season,maize,,,153.78069,379.99976,0.0,0.0,,,,-2.08520607557148,29.4062790926546,,,sc_637,0.0350033119320869,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,average,,0.0,,,,,,0.0,543.43542,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,,,1342.8561,,,,,,,60.0,40.0,,,2016-01-29,2015-09-16,,,,,29.40271998,-2.086459307
30197,443899b5,Rutsiro,Haniro,0.0,4.0,0.0,0.0,1.0,0.0,,0.0,1129.074,0.234771952033043,,,,1.0,,0.0,,,2789.9983,Rwanda,2016,a season,maize,,,0.0,0.0,0.0,0.0,,,,-1.96824252891111,29.4404207355772,,,other,0.095008984208107,,,,0.0,,,,,,,,,,,,,,,,,,1.0,broadcast,average,,0.0,,,,,,0.0,4259.8545,,,,,,,,,,,,,,,0.0,1.0,,,0.0,apply in hole,,,10526.313,,,,,,,50.0,40.0,,,2016-02-18,2015-09-28,,,,,29.44384391,-1.959739983
30217,2f66012e,Karongi,Murengezo,6.0,0.0,1.0,0.0,1.0,0.0,,1.0,2221.7263,0.0370692536234856,,,,2.0,,1.0,,,5489.9966,Rwanda,2016,a season,maize,,,64.749763,159.99991,48.562321,119.99992,,,,-2.23855508232268,29.4331234729952,,,nsp,0.015001418069005,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,269.79068,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,broadcast,,666.66626,,,,,,,75.0,40.0,,,2016-02-29,2015-09-07,,,,,29.45092603,-2.24762268
30235,e76973cf,Giheke,Kabagina,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,343.98309,0.123564183712006,,,,3.0,,0.0,,,849.99945,Rwanda,2016,a season,maize,,,44.965107,111.11103,44.965107,111.11103,,,,-2.53921555136319,28.9382783529174,,,nsp,0.0500047281384468,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,average,,0.0,,,,,,0.0,485.6232,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,,1199.9993,,,,,,,,,,,2016-03-11,2015-11-15,,,,,28.93457517,-2.551010805
30236,2fc517f1,Rutsiro,Rugeyo,3.0,2.0,0.0,0.0,1.0,0.0,,0.0,1005.8005,0.494256734848023,,,,1.0,,1.0,,,2485.3833,Rwanda,2016,a season,maize,,,0.0,0.0,0.0,0.0,,,,-1.9028056894769,29.4099067545138,,,nsp,0.200018912553787,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,151.75725,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,374.99976,,,,,,,75.0,40.0,,,2016-02-17,2015-09-15,,,,,29.40446685,-1.886816947
30251,d222ac1c,Mugonero,MUREHE,0.0,0.0,1.0,0.0,1.0,0.0,,1.0,946.96521,0.153960973024368,,,,2.0,,1.0,,,2339.9983,Rwanda,2016,a season,maize,,,80.937202,199.99988,40.468601,99.999939,,,,-2.2354713309143,29.394049919091,,,nsp,0.0623058900237083,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,2975.0593,,,,,,,,,,,,,,,0.0,1.0,,,0.0,apply in hole,apply in hole,,7351.5205,,,,,,,70.0,35.0,,,2016-03-14,2015-09-16,,,,,29.377697,-2.235322914
30263,213ac669,Rutsiro,Nkira b,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,1201.9175,0.0741385072469711,,,,2.0,,0.0,,,2969.9983,Rwanda,2016,a season,maize,,,0.0,0.0,0.0,0.0,,,,-1.90348798257888,29.3043463301212,,,sc_637,0.03000283613801,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,3372.3838,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,,8333.3291,,,,,,,100.0,90.0,,,2016-02-01,2015-09-28,,,,,29.31336412,-1.905528119
30264,18058751,Rusizi,MatabaB,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,837.70007,0.0741385072469711,,,,1.0,,0.0,,,2069.9988,Rwanda,2016,a season,maize,,,0.0,0.0,0.0,0.0,,,,-2.55087927584617,29.0154741943495,,,nsp,0.03000283613801,,,,0.0,,1.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,,0.0,,,,,,,65.0,50.0,,,2016-02-29,2015-10-12,,,,,29.00087208,-2.535969433
30266,2c395b31,Mugonero,Munanira,2.0,1.0,1.0,0.0,1.0,0.0,,0.0,2003.1957,0.123564183712006,,,,2.0,,1.0,,,4949.9966,Rwanda,2016,a season,maize,,,0.0,0.0,40.468601,99.999939,,,,-2.12501813362608,29.2586743640948,,,nsp,0.0500047281384468,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,1618.744,,,,,,,,,,,,,,,0.0,1.0,,,0.0,apply in hole,apply in hole,,3999.9973,,,,,,,55.0,50.0,,,2016-01-22,2015-10-10,,,,,29.2642612,-2.130149327
30270,e645daaf,Karongi,Gasata,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1165.4956,0.0741385072469711,,,,2.0,,1.0,,,2879.9978,Rwanda,2016,a season,maize,,,0.0,0.0,242.8116,599.99963,,,,-2.17420023384035,29.3672135997278,,,nsp,0.03000283613801,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,average,,0.0,,,,,,0.0,674.47681,,,,,,,,,,,,,,,0.0,1.0,,,0.0,apply in hole,broadcast,,1666.6659,,,,,,,75.0,35.0,,,2016-03-04,2015-09-02,,,,,29.3604724,-2.167523575
30280,1c5a801b,Giheke,Kabagina,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,878.9043,0.0741385072469711,,,,2.0,,1.0,,,2171.8164,Rwanda,2016,a season,maize,,,80.937202,199.99988,80.937202,199.99988,,,,-2.56232457972526,28.9411475843851,,,nsp,0.03000283613801,,,,1.0,,,,,,,,,,,,,,,,,,1.0,hole,average,,0.0,,,,,,0.0,2697.9063,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,,6666.6611,,,,,,,,,,,2016-01-11,2015-09-05,,,,,28.93457517,-2.551010805
30304,bd4e5210,Nyanza,Rukingiro,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3277.9565,0.123564183712006,,,,2.0,,1.0,,,8099.9946,Rwanda,2016,a season,maize,,,0.0,0.0,0.0,0.0,,,,-2.32678498758716,29.9084194085263,,,nsp,0.0500047281384468,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,6474.9761,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,apply in hole,,15999.989,,,,,,,75.0,40.0,,,2016-02-15,2015-10-05,,,,,29.91135279,-2.317129828
30353,aad6aca0,Rutsiro,Nyarubuye,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,507.664,0.170518577098846,,,,1.0,,0.0,,,1254.4631,Rwanda,2016,a season,maize,,,0.0,0.0,84.30957,208.33316,,,,-1.96013475382178,29.3344967126963,,,pan4m21,0.0690065249800682,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,1466.2534,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,apply in hole,,3623.1855,,,,,,,50.0,50.0,,,2016-01-20,2016-01-20,,,,,29.33957347,-1.951640691
